ticket_id,created_at,first_response_at,resolved_at,status,channel,customer_id,order_id,product_sku,category,priority,assigned_team,agent_id,transfers,csat_score,refund_amount_inr,refund_reason_code,replacement_issued,customer_message,agent_notes,source_system
TK-250157,2026-02-14 16:34,2026-02-14 16:45,2026-02-14 17:03,resolved,chat,C105005,VR880796,VA-EB-PL2,Audio Quality,Normal,Chat Frontline,A3005,0,4,,,N,"REALLY FRUSTRATING. This is regarding Pulse2. I hear music in one ear only, other is mute. I already checked balance settings. Fix this or I am posting on twitter.",Customer states single side audio only. chk balnace settings w/ cx. Escalated to wty.,helpdesk
TK-250159,2026-02-14 16:42,2026-02-14 17:45,2026-02-17 17:56,resolved,voice,C103879,VR899187,VA-HP-ST2,Delivery & Shipping,Normal,Logistics,A3030,0,,,,N,my order has not been delivered yet,Cx reported shipment not received. Confirmed address with cx. Re-shipped from warehouse. //AIS,helpdesk
TK-250160,2026-02-14 16:49,2026-02-14 17:17,2026-02-14 17:27,resolved,voice,C103181,VR886025,VA-EB-PL2,Product Enquiry,Low,Voice Frontline,A3026,0,5,,,N,[IVR transcript] This is very disappointing.  I bought my Pulse 2 on 17/02. can I connect two my Pulse 2 together. Refund. Now.,cx ok //AAD,helpdesk
TK-250161,2026-02-14 16:58,2026-02-14 23:45,2026-02-15 00:12,closed,social,C107339,,VA-EB-PL2,Connectivity,Normal,Chat Frontline,A3017,0,,,,N,"hey, got pulse 2 buds from flipkart 10 days ago. audio keeps disconnecting every few minutes. i kept phone in hand. please resolve asap. awaiting response meera pandey",reported: connection dropping. chk fw 1.7.9. fw update resolved. -KS,helpdesk
TK-250162,2026-02-14 17:18,2026-02-14 18:43,2026-02-14 19:13,resolved,email,C103818,,VA-EB-PL2,Billing & Payments,Low,Billing,A3035,0,4,2974,DUP-PAYMENT,N,"To the Vireo Customer Care Team,

I am writing w/ reference to my order of Pulse2 placed on 19 Dec. UPI shows success, your app shows nothing. I have tried logging out & in. I request you to provide a resolution within 3 working days.

Sincerely,
Shreya Rathore",cx reached out - amount deducted without ord. Asked for UTR. Full rfd processed (2974). Cx informed.,helpdesk
TK-250163,2026-02-14 17:55,2026-02-14 18:08,2026-02-17 18:55,closed,chat,C101865,,VA-SW-NX2,Warranty & Repair,Normal,Escalations & Warranty,A3041,0,,,,Y,"Hello,
Got Nexa 2 from vireo.in around Diwali. Watch strap broke within a month.
I bought a third-party strap. Nothing changed.
Please advise.
Rgds Shreya","1. Strap damage
2. chk wty eligibility
3. rplc approved, reverse pickup arranged",helpdesk
TK-250164,2026-02-14 18:04,2026-02-14 18:07,2026-02-14 18:32,closed,chat,C102833,,VA-EB-PL1,Billing & Payments,High,Billing,A3035,0,2,,,N,"dear sir/madam, i bought pulse 1 on 03 feb.  payment went through but i got no order id. please help. thanks in adavnce zyoa",Reported: failed ord after payment. conf w/ payment gateway. Auto-refund conf within 5-7 days. Case closed w/ cx consent.,helpdesk
TK-250165,2026-02-14 20:32,2026-02-15 00:19,2026-02-15 00:36,resolved,social,C102293,VR906081,VA-EB-AIR,Other,Normal,Chat Frontline,A3001,0,3,,,N,"product: the arlite buds
order: vr906081
purchased: 28-01-2026
issue: battery drains very fast, barely lasts 2 hours
tried: fully charged & discharged twwice
expected: resolution","fw update pushed, advised to monitor. issue: battery drianing fast. checked fw 3.9.10. ~Suresh",helpdesk
TK-250167,2026-02-14 20:44,2026-02-14 20:45,2026-02-14 21:02,resolved,chat,C104878,,VA-SW-NX1,Product Enquiry,Normal,Chat Frontline,A3008,0,3,,,N,"Hello, Bought Nexa watch around 07 Feb from vireo.in. Before I buy - will this talk to a 2019 Samsung. Kindly look into it.",sorted,helpdesk
TK-250169,2026-02-15 01:25,2026-02-15 01:26,2026-02-15 01:54,resolved,chat,C106994,VR905775,VA-HP-ST2,Connectivity,Low,Chat Frontline,A3003,0,5,,,N,"HELLO JI
BLUETOOTH KEEEPS CUTTING OUT
PLEASE HELP KARO
MY STRATA 2 HEADPHONES
PLS REPLY","1. Connection dropping
2. Checked interference sources
3. Replacement raised (SOP 4.2) -KS",helpdesk
TK-250170,2026-02-15 08:13,2026-02-15 08:55,2026-02-15 09:12,resolved,voice,C102790,,VA-HP-ST2,App & Firmware,Normal,Voice Frontline,A3025,0,3,,,Y,"[IVR transcript] Hello, Ordered my Strata 2 headphones 3 weeks back.  The Vireo app keeps crashing. I cleared cache. Not what I expected from Vireo. I want my money back.","rplc approved, reverse pickup arranged. issue: app crashing. chk app version.",helpdesk
TK-250171,2026-02-15 10:19,2026-02-15 18:53,2026-02-15 19:43,resolved,email,C103261,VR909046,VA-EB-PL2,Charging & Battery,Normal,Email Frontline,A3018,0,2,,,N,"Hello Vireo, I bought Pulse 2 on 01-02-2026.  App shows the left at 0 percent no matter how long its in the case. I tried a different cable. Nothing changed. I want a replacement.",re: left earbud not taking charge | confirmed fw 2.7.6 -> advised to observe for 48h and revert ~Krishna,helpdesk
TK-250173,2026-02-15 10:20,2026-02-15 13:30,2026-02-15 13:42,resolved,email,C102340,VR880510,VA-AC-CASE,App & Firmware,Normal,Email Frontline,A3020,0,,,,N,"bought sparre casse around jue 14 from vireo.in.  not receiving otp to login.
i tried 5 times. ntohing changed.
very poor quality.
kindly lok into it.
thanks & regards, mohammed roy","cx reported login issue. checked otp logs. otp resent, cx logged in.",helpdesk
TK-250174,2026-02-15 10:29,2026-02-15 10:35,2026-02-17 11:00,closed,chat,C103859,VR891750,VA-SW-FIT,Delivery & Shipping,Normal,Logistics,A3031,0,,,,N,"This is very disappointing. Order VR891750 (Nexa Fit). order not delivered, tracking not updating. I already called the courier. Escalate this to someone senior",Refund initiated as lost in transit. Issue: order not delivered. Raised ticket with courier partner.,helpdesk
TK-250175,2026-02-15 10:33,2026-02-15 10:39,2026-02-15 11:14,closed,chat,C107964,,VA-EB-PL2,Charging & Battery,Normal,Chat Frontline,A3006,0,,,,N,"Dear team, Ordered Pulse2 2 weeks ago. Battery life has dropped to almost nothing. I updated the app. I want my money back. Thanks in advance Jaspreet Pawar",replacement raised after test. issue: poor battery backup. checked usage pattern with cx. -VB,helpdesk
TK-250176,2026-02-15 11:09,2026-02-15 11:13,2026-02-15 11:25,closed,chat,C105522,VR888806,VA-SW-NX2,Billing & Payments,High,Billing,A3034,0,3,,,N,"your ad said 20% off and teh cat says full price, vr888806",store credit issued (sop 4.2),helpdesk
TK-250177,2026-02-15 11:17,2026-02-15 11:49,2026-02-17 12:11,resolved,voice,C105545,,VA-SP-MINI,Delivery & Shipping,Low,Logistics,A3031,0,3,,,N,[IVR transcript] my order has not been delivered yet,"Courier confirmed delivery for 18 Feb, cx informed. Issue: order not delivered. Raised ticket with courier partner.",helpdesk
TK-250179,2026-02-15 12:04,2026-02-15 12:20,2026-02-18 13:05,resolved,voice,C102568,,VA-EB-AIR,Other,Normal,Voice Frontline,A3025,0,2,,,Y,[IVR transcript] Bought airlite earbuds around November 18 from vireo.in. I sent the unit in 13 days ago and have heard nothing. I emailed twice. Nothing changed. This is very disappointing. I want my money back. Awaiting response Rahul Ghosh,"rplc raised, rma shared w/ cx. issue: repair status follow-up. checked rma status.",helpdesk
TK-250180,2026-02-15 12:40,2026-02-15 12:50,2026-02-15 13:11,resolved,voice,C103053,VR891876,VA-HP-ST3,Billing & Payments,High,Billing,A3033,0,,5949,DUP-PAYMENT,N,[IVR transcript] i am losing patience. this is regarding the strata 3. my bank says rs 4999 went to you but ur site says i have no orders. i already checked bank statement. escalate this to someone senior.,"1. payment debited, no ord
2. asked for utr
3. refund of rs 5949 initiated to source",helpdesk
TK-250181,2026-02-15 13:05,2026-02-15 13:11,,pending,chat,C104740,VR892227,VA-SW-NX2,Product Enquiry,High,Chat Frontline,A3007,0,,,,N,"To the Vireo Customer Care Team,

I am writing with reference to my order of Nexa 2 placed on 28 Jan. Is Nexa 2 compatible with my TV. I request you to provide a resolution within 3 working days.

Yours faithfully,
Lobsang Ghosh",cx ok,helpdesk
TK-250182,2026-02-15 14:30,2026-02-15 14:32,2026-02-15 15:07,resolved,chat,C100908,VR891962,VA-EB-PL2,Charging & Battery,Normal,Chat Frontline,A3005,0,,700,GW-OTHER,N,"To teh Vireo Customer Care Team,

I am writing with reference to my order of the Pulse 2 earbuds placed on December 28. The promised 24 hours is nowhere close, I get maybe 2. I have turned off always-on display. I request u to look into this matter at the earliest.

Sincerely,
Sameer Kumar
Visakhapatnam",Contact re poor battery backup. Advised disabling ANC/AOD to test. Fulll refund processed (700).,helpdesk
TK-250183,2026-02-15 15:17,2026-02-15 19:20,2026-02-15 19:42,resolved,voice,C109475,VR900949,VA-EB-PL2,Billing & Payments,High,Billing,A3035,0,,6998,DUP-PAYMENT,N,"my bank says rs 2499 went to you but yoour sie says i have no orders
what do i do now?",Ticket raiised for failed ord after payment. chk PG dashboard for txn. Full rfnd processed (6998). Cx satisfied on chat.,helpdesk
TK-250184,2026-02-15 16:05,2026-02-15 16:54,2026-02-18 17:13,resolved,voice,C100011,,VA-EB-PL2,Delivery & Shipping,Normal,Logistics,A3030,0,3,,,N,[IVR transcript] hii package not delivered even after 20 days my pulse 2,Cust contacted re order not delivered. Raised ticket with courier partner. Refund initiated as lost in transit. //AIS,helpdesk
TK-250185,2026-02-15 16:45,2026-02-15 16:47,2026-02-15 17:15,resolved,chat,C103434,VR895306,VA-EB-PL2,Audio Quality,Normal,Chat Frontline,A3014,0,3,,,N,"Product: pulse 2 buds
Purchased: 14-11-2025
Issue: a hiss that wasn't there when I bought it
Tried: changed EQ
Expected: refund","adv EQ reset, rslvd. Issue: crackling/distortion. chk FW. -AD",helpdesk
TK-250186,2026-02-15 17:08,2026-02-15 18:23,2026-02-15 18:31,resolved,email,C107634,VR900363,VA-EB-PL2,Product Enquiry,High,Email Frontline,A3018,0,,,,N,"helo
is my pulse 2 compatible w/ my tv
my pulse 2",re: pre-sales query | shared compatibility info -> query answered ~Krishna,helpdesk
TK-250188,2026-02-15 17:15,2026-02-15 17:25,2026-02-15 17:45,resolved,chat,C108949,VR889088,VA-HP-ST2,Connectivity,Low,Chat Frontline,A3012,0,,,,Y,"Dear Sir/Madam,

I am writing with reference to my order of my Strata 2 headphones placed on 10 Aug. Pairing is not working. I have forgot the device & tried again. I request you to look into this matter at the earliest.

Yours faithfully,
Manpreet Mehta","1. device not discoverable
2. asked cx to reset the device
3. new unit shippd under doa",helpdesk
TK-250190,2026-02-15 18:21,2026-02-15 20:41,2026-02-15 21:21,closed,email,C108244,,VA-EB-PL2,Other,High,Email Frontline,A3018,0,1,,,Y,"static noise when playing music
can someone fix this?",issue: static noise in audio | checked with different source -> new unit shipped under doa ~Krishna,helpdesk
TK-250191,2026-02-15 18:23,2026-02-15 18:24,2026-02-20 18:44,resolved,chat,C106620,VR885688,VA-AC-CH65,Returns & Refunds,Normal,Returns Desk,A3036,0,2,,,Y,Really frustrating. Ordered ur charger recently. received the wrong item. I already rechecked my order. Fix this or I am posting on twitter.,"Customer statees incorrect product shipped. Verified order vs delivered item photos. Refund issued, cx did not want rplc. Cx satisfied on chat.",helpdesk
TK-250193,2026-02-15 18:37,2026-02-15 18:38,2026-02-15 19:21,resolved,chat,C108114,,VA-EB-PL2,Other,Normal,Chat Frontline,A3009,0,,,,N,"To the Vireo Customer Care Team,

I am writing with reference to my order of Pulse 2 placed on November 15. App shows the left at 0 percent no matter how long its in the case. I have tried another charger. I request you to look into this matter at the earliest.

Yours faithfully,
Aarav Das","1. Left earbud not taking charge
2. Checked case LED behaviour with cx
3. Reset rslvd, cx confirmed left bud charging //SUK",helpdesk
TK-250195,2026-02-15 19:55,2026-02-15 19:56,2026-02-15 20:19,closed,chat,C101834,VR890045,VA-SW-NX2,Delivery & Shipping,Normal,Logistics,A3030,0,4,,,N,"it has been 20 days and i have nothing in hand, vr890045","Reported: dlvry delayed. Confirmed address w/ cx. RTO confirmed, reshipped. //AIS",helpdesk
TK-250196,2026-02-15 20:18,2026-02-15 21:13,2026-02-15 21:27,resolved,chat,C102185,VR902225,VA-AC-CASE,Billing & Payments,High,Billing,A3035,0,4,,,N,"Product: spare case
Order: VR902225
Purchased: February 15
Issue: need GST invoice for my order
Tried: tried different browser
Expected: resolution",Customer states GST invoice request. Updated GSTIN on ord. Invoice emailed. Case closed w/ cx consent.,helpdesk
TK-250197,2026-02-15 20:21,2026-02-17 08:33,2026-02-17 08:50,resolved,email,C100022,VR890951,VA-EB-AIR,Returns & Refunds,Normal,Returns Desk,A3037,0,,,,Y,Ordered airlite earbuds 3 weeks back. Return pickup has not happened. I want my money back.,rplc unit dispatched. issue: reverse pkp pending. checked pkp awb.,helpdesk
TK-250198,2026-02-15 20:53,2026-02-16 13:56,2026-02-18 14:12,resolved,email,C100827,,VA-EB-PL2,Returns & Refunds,Normal,Returns Desk,A3037,0,,,,N,"Hello,
Bought the Pulse 2 earbuds around 05/02 from vireo.in. Nobody came for the pickup.
I called courier. Nothing changed.
Not acceptable at this price.
What do I do now?
Thanks & regards Deepak Bansal",closed ~Manish,helpdesk
TK-250199,2026-02-15 21:02,2026-02-15 21:12,2026-02-15 21:40,resolved,voice,C105492,VR881261,VA-EB-PL2,Delivery & Shipping,Low,Logistics,A3030,0,4,,,N,"hello
package not delivered een after 16 days
my pulse 2","Ticket raised for shipment not received. Checked AWB with crr. RTO confirmed, reshipped. //AIS",helpdesk
TK-250201,2026-02-15 21:32,2026-02-16 06:15,2026-02-16 06:35,resolved,email,C107093,VR896040,VA-SW-NX2,Other,Normal,Email Frontline,A3022,0,3,,,N,"hi, bought my nexa 2 watch around 02-02-2026 from amazon. is my nexa 2 watch compatible wih my tv. please resolve asap. thanks in advance geeta",Customer reached out - pre-sales query. Shared spc sheet. Query answered. (SOP 4.2),helpdesk
TK-250202,2026-02-15 22:51,2026-02-15 22:54,2026-02-15 23:22,resolved,chat,C103343,VR891616,VA-SP-ORB,Billing & Payments,High,Billing,A3032,0,,960,DUP-PAYMENT,N,"hey, ordered my orbit 3 wees back. two entries of rs 6499 on my statement for one pair of earbuds. i waited a week. i want my moeny back.",ticket raised for duplicate payment. confirmed utrs. duplicate refunded to source. follow-up not required.,helpdesk
TK-250204,2026-02-15 23:58,2026-02-16 01:40,2026-02-16 02:02,resolved,email,C105348,VR901488,VA-EB-PL2,Billing & Payments,High,Billing,A3033,0,,,,N,"I was promised a discount on the call, invoice shows none - VR901488","1. discount not applied
2. checked coupon validity
3. store credit issued",helpdesk
TK-250205,2026-02-16 00:37,2026-02-16 01:57,2026-02-16 02:17,resolved,email,C100377,,VA-EB-AIR,Audio Quality,Normal,Email Frontline,A3017,0,,,,N,"Dear Sir/Madam,

I am writing with reference to my order of airlite earbuds placed on 08-02-2026. Microphone is very low on the airlite earbuds. I have tried different apps. I request you to provide a resolution within 3 working days.

Yours faithfully,
Ramesh Jain
Nagpur",re: mic issue | tested on call w/ cx -> fw update advised -KS,helpdesk
TK-250206,2026-02-16 01:18,2026-02-16 05:22,2026-02-19 08:02,resolved,email,C108840,VR896946,VA-SW-NX2,Warranty & Repair,Normal,Escalations & Warranty,A3039,0,3,,,N,"Hello Vireo, Got the Nexa 2 from Amazon recently. Watch not responding to touch. I cleaned screen. Nothiing changed. I want a replacement. Regards Ayaan",cx: touch not responding | checked fw version -> replacement raised (sop 5.4) ~Reyansh,helpdesk
TK-250207,2026-02-16 01:25,2026-02-16 01:37,2026-02-24 08:09,resolved,chat,C109308,VR887285,VA-SP-ORB,Warranty & Repair,Normal,Escalations & Warranty,A3039,0,4,5099,DOA-REPL,N,"dear sir/madam,

i am writing w/ reference to my order of the orbit smart speaker (vr887285) placed on november 22. service centre took it, now silence. i have called service centre. i request u to provide a resolution within 3 working days.

sincerely,
ritika d'souza","refund approved, rs 5099, 5-7 working days. issue: warranty claim status. followed up with service centre. -- money back to source and a fresh pair shipped. ~Reyansh",helpdesk
TK-250209,2026-02-16 07:03,2026-02-16 07:06,2026-02-18 07:28,resolved,chat,C106223,VR898060,VA-EB-PL2,Other,Normal,Chat Frontline,A3007,0,5,2974,GW-OTHER,N,"Hi, I bought Pulse2 on February 13. Order not delivered, tracking not updating. I called the courier. Nothing changed. Pathetic experience honestly. Need this sorted this week. Thanks Tenzin","closed. rfnd + rplc, cx escalation avoided.",helpdesk
TK-250210,2026-02-16 07:05,2026-02-16 07:11,2026-02-16 07:32,resolved,chat,C109132,VR905736,VA-HP-ST3,Billing & Payments,High,Billing,A3033,0,,6999,DUP-PAYMENT,N,"der sir/madam,

i am writing w/ reference to my order of strata 3 (vr905736) placed on 04/02. card charged two times. i have checked w/ bank. i request u to kindly arrange a replacement.

sincerely,
tanvi trivedi
patna","1. double charge
2. chk pg for duplicate txn
3. refund of rs 6999 initiated to source",helpdesk
TK-250212,2026-02-16 08:00,2026-02-16 08:08,2026-02-16 08:29,resolved,chat,C102483,VR901469,VA-SP-MINI,App & Firmware,Normal,Chat Frontline,A3019,2,,,,N,"hi team, bought orbit mini around november 03 from vireo.in. it's showing a spinning circle for hours. how do i get this fixed? rgds, ritika",issue: update hang | chk fw 2.6.5 rollout -> update completed after retry | xfer email frontline,helpdesk
TK-250214,2026-02-16 08:39,2026-02-16 09:34,2026-02-16 09:40,closed,email,C107206,VR891531,VA-EB-PL2,Product Enquiry,Normal,Email Frontline,A3022,0,4,,,N,"can I connect two teh Pulsse 2 earbuds together
VR891531
please resolve asap",Customer states compatibility query. Shared spec sheet. Cx satisfied. (SOP 3.1),helpdesk
