ticket_id,ai_suggested_reason,ai_theme,ai_confidence,ai_evidence_quote,ai_model,ai_run_id
TK-252973,WTY-BUYBACK,hardware_fault,n/a (rules),1. No audio one side 2. Asked cx to check bud,rules-baseline-v2,rules:note
TK-252978,RETURN-QC-OK,return_qc,n/a (rules),1. pkp missed 2. checked pkp awb 3. tr,rules-baseline-v2,rules:note
TK-252982,LOST-TRANSIT,transit_lost,n/a (rules),Ticket raised for dlvry delayed. Raised ticket with cour,rules-baseline-v2,rules:note
TK-253021,WTY-BUYBACK,hardware_fault,n/a (rules),cx: no audio one side | walked through reset -,rules-baseline-v2,rules:note
TK-253023,LOST-TRANSIT,transit_lost,n/a (rules),Cx says dlvry delayed. Raised ticket with cour,rules-baseline-v2,rules:note
TK-253024,RETURN-QC-OK,return_qc,n/a (rules),Cx reported rfnd pending. Checked rfnd status on,rules-baseline-v2,rules:note
TK-253035,RETURN-QC-OK,return_qc,n/a (rules),cust contacted re refund delay. chk refund status on pg,rules-baseline-v2,rules:note
TK-253036,PRICE-ADJ,pricing_coupon,n/a (rules),1. coupon not applied 2. chk cart,rules-baseline-v2,rules:note
TK-253046,RETURN-QC-OK,return_qc,n/a (rules),5-7 working days. issue: refund delay. checked reverse pickup,rules-baseline-v2,rules:note
TK-253055,DOA-REPL,transit_damage,n/a (rules),"Customer reached out - transit damage. Photos received, damage",rules-baseline-v2,rules:note
TK-253061,RETURN-QC-OK,return_qc,n/a (rules),Ticket raised for reverse pickup pending. Checked pickup,rules-baseline-v2,rules:note
TK-253076,RETURN-QC-OK,return_qc,n/a (rules),Cust contactd re refund delay. chk refund status on PG,rules-baseline-v2,rules:note
TK-253078,RETURN-QC-OK,return_qc,n/a (rules),Ticket raised for refund not credited. chk refund status on PG,rules-baseline-v2,rules:note
TK-253091,RETURN-QC-OK,return_qc,n/a (rules),verse pikup pending. chk pickup AWB. Full refund processed (,rules-baseline-v2,rules:note
TK-253123,RETURN-QC-OK,return_qc,n/a (rules),Contact re pickup missed. Re-raised pickup with c,rules-baseline-v2,rules:note
TK-253126,RETURN-QC-OK,return_qc,n/a (rules),Cx reported refund not credited. chk refund status on PG,rules-baseline-v2,rules:note
TK-253129,DUP-PAYMENT,payment_failure,n/a (rules),Contact re amount deducted without ord. chk PG dashboard for tx,rules-baseline-v2,rules:note
TK-253133,CANCEL,customer_cancellation,n/a (rules),issue: cancellation request | cancelled before dispa,rules-baseline-v2,rules:note
TK-253135,GW-OTHER,service_recovery,high,"re-pair successful, rslvd on chat. Both rfnd and rplc given as cx threatened social media",claude-opus-5,tier2
TK-253136,DOA-REPL,transit_damage,n/a (rules),"Cx reported unit received damaged. Photos received, damage",rules-baseline-v2,rules:note
TK-253140,RETURN-QC-OK,return_qc,n/a (rules),contact re reverse pkp pending. chk pkp awb. xf,rules-baseline-v2,rules:note
TK-253146,CANCEL,customer_cancellation,n/a (rules),issue: cancel ord | chk shipment status ->,rules-baseline-v2,rules:note
TK-253149,DUP-PAYMENT,payment_failure,high,payment went through but i got no order id,claude-opus-5,tier2
TK-253156,RETURN-QC-OK,return_qc,n/a (rules),refunded rs 6499. issue: refund not credited. chk reverse pickup qc s,rules-baseline-v2,rules:note
TK-253162,DOA-REPL,transit_damage,n/a (rules),"Cx reported damaged in transit. Photos received, damage",rules-baseline-v2,rules:note
TK-253166,RETURN-QC-OK,return_qc,n/a (rules),Cust contacted re refund delay. Checked revrse pkp QC s,rules-baseline-v2,rules:note
TK-253178,WTY-BUYBACK,hardware_fault,medium,The strap is tearing,claude-opus-5,tier2
TK-253184,CANCEL,customer_cancellation,n/a (rules),cancel ord | cancelled before dispa,rules-baseline-v2,rules:note
TK-253197,RETURN-QC-OK,return_qc,n/a (rules),Contact re rfnd not credited. Checked rfnd status on,rules-baseline-v2,rules:note
TK-253201,RETURN-QC-OK,return_qc,n/a (rules),Contact re rfnd pending. Checked reverse pkp QC,rules-baseline-v2,rules:note
TK-253203,RETURN-QC-OK,return_qc,n/a (rules),not creditde | checcked reverse pickup qc status -> rfd of rs 2,rules-baseline-v2,rules:note
TK-253206,PRICE-ADJ,pricing_coupon,n/a (rules),nt amount issued. Issue: discount not applied. Checked cart eligibilit,rules-baseline-v2,rules:note
TK-253223,CANCEL,customer_cancellation,n/a (rules),cancel order | cancelled before dis,rules-baseline-v2,rules:note
TK-253239,PRICE-ADJ,pricing_coupon,n/a (rules),Cx sayys coupon not applied. chk coupon,rules-baseline-v2,rules:note
TK-253244,DOA-REPL,transit_damage,n/a (rules),"e pckup arranged. Issue: transit damage. Photos received, damage",rules-baseline-v2,rules:note
TK-253247,CANCEL,customer_cancellation,n/a (rules),Cx says cancellation request. Checked shipment status,rules-baseline-v2,rules:note
TK-253253,RETURN-QC-OK,return_qc,n/a (rules),cust contacted re pickup missed. checked pickup awb. pic,rules-baseline-v2,rules:note
TK-253269,RETURN-QC-OK,return_qc,n/a (rules),Ticket raised for pickup missed. Re-raised pickup with c,rules-baseline-v2,rules:note
TK-253280,DUP-PAYMENT,payment_failure,n/a (rules),"Cx reported payment debited, no ord. Asked for UTR. Full rfn",rules-baseline-v2,rules:note
TK-253283,CANCEL,customer_cancellation,n/a (rules),issue: cancellation request | checked shipment statu,rules-baseline-v2,rules:note
TK-253284,WTY-BUYBACK,hardware_fault,n/a (rules),re: repair status follow-up | followed up,rules-baseline-v2,rules:note
TK-253293,RETURN-QC-OK,return_qc,n/a (rules),1. Wrong variant received 2. Raised with,rules-baseline-v2,rules:note
TK-253297,LOST-TRANSIT,transit_lost,n/a (rules),"hased: 16-05-2026 Issue: order not delivered, tracking not updating T",rules-baseline-v2,rules:message
TK-253301,LOST-TRANSIT,transit_lost,n/a (rules),Customer states delivery delayed. Confirmed address with,rules-baseline-v2,rules:note
TK-253305,LOST-TRANSIT,transit_lost,n/a (rules),Cx says dlvry delayed. conf address with cx. R,rules-baseline-v2,rules:note
TK-253307,WTY-BUYBACK,hardware_fault,n/a (rules),ays | xfer escalations & warranty (sop 5.4),rules-baseline-v2,rules:note
TK-253309,DUP-PAYMENT,payment_failure,n/a (rules),"1. payment debited, no order 2. confirmed with paym",rules-baseline-v2,rules:note
TK-253312,DUP-PAYMENT,payment_failure,n/a (rules),1. amount deducted without order 2. checked pg dashboar,rules-baseline-v2,rules:note
TK-253329,RETURN-QC-OK,return_qc,n/a (rules),Cx says refund not credited. chk reverse pkp QC stat,rules-baseline-v2,rules:note
TK-253335,RETURN-QC-OK,return_qc,n/a (rules),Customer reached out - refund not credited. Checked reverse pkp QC,rules-baseline-v2,rules:note
TK-253339,DUP-PAYMENT,payment_failure,n/a (rules),x states chargged twice. conf UTRs. Refund processed. Cx sa,rules-baseline-v2,rules:note
TK-253341,WTY-BUYBACK,hardware_fault,n/a (rules),cx: no audio one side | walked throuh resset -,rules-baseline-v2,rules:note
TK-253342,RETURN-QC-OK,return_qc,n/a (rules),Cx says pickup not done. Checked pickup AWB. Ful,rules-baseline-v2,rules:note
TK-253345,WTY-BUYBACK,hardware_fault,n/a (rules),cx reached out - rma status query. followed u,rules-baseline-v2,rules:note
TK-253348,WTY-BUYBACK,hardware_fault,n/a (rules),re: no audio one side | chk balance settings w,rules-baseline-v2,rules:note
TK-253349,RETURN-QC-OK,return_qc,n/a (rules),"rontline. rplc approved, reverse pkp arranged. Refunded Rs 29",rules-baseline-v2,rules:note
TK-253354,RETURN-QC-OK,return_qc,n/a (rules),1. Refund pending 2. Checked reverse picku,rules-baseline-v2,rules:note
TK-253358,CANCEL,customer_cancellation,n/a (rules),cust contacted re cancel ord. chk shipment status. fu,rules-baseline-v2,rules:note
TK-253362,CANCEL,customer_cancellation,n/a (rules),cancellation request | checked shipment statu,rules-baseline-v2,rules:note
TK-253368,PRICE-ADJ,pricing_coupon,n/a (rules),1. Promo code invalid 2. chk coupon va,rules-baseline-v2,rules:note
TK-253376,RETURN-QC-OK,return_qc,n/a (rules),Cx reported pickup not done. chk pickup AWB. Full re,rules-baseline-v2,rules:note
TK-253378,LOST-TRANSIT,transit_lost,n/a (rules),issue: order not delivered | confirmed address with,rules-baseline-v2,rules:note
TK-253393,RETURN-QC-OK,return_qc,n/a (rules),refunded rs 2124. issue: rfnd not credited. checked reverse pkp qc,rules-baseline-v2,rules:note
TK-253395,RETURN-QC-OK,return_qc,n/a (rules),1. Refund pending 2. chk reverse pkp QC st,rules-baseline-v2,rules:note
TK-253397,RETURN-QC-OK,return_qc,n/a (rules),5-7 working days. issue: rfnd not credited. chk reverse pkp qc stat,rules-baseline-v2,rules:note
TK-253405,RETURN-QC-OK,return_qc,n/a (rules),re: wrong item delivered | raised w/ wa,rules-baseline-v2,rules:note
TK-253406,CANCEL,customer_cancellation,n/a (rules),issue: order cancellation | cancelled before dispa,rules-baseline-v2,rules:note
TK-253418,DUP-PAYMENT,payment_failure,n/a (rules),"hased: 23-05-2026 Issue: paid via UPI, amount deducted, no order confirmation T",rules-baseline-v2,rules:message
TK-253419,DUP-PAYMENT,payment_failure,n/a (rules),1. duplicate payment 2. confirmed utrs 3. dup,rules-baseline-v2,rules:note
TK-253422,CANCEL,customer_cancellation,n/a (rules),cx reached out - ord cancellation. checked shipment status,rules-baseline-v2,rules:note
TK-253437,LOST-TRANSIT,transit_lost,n/a (rules),1. Shipment not receivde 2. Connfirmed address w,rules-baseline-v2,rules:note
TK-253448,CANCEL,customer_cancellation,n/a (rules),"rdered the wrong colour, don't ship it. i have tried cancel but",rules-baseline-v2,rules:message
TK-253451,WTY-BUYBACK,hardware_fault,n/a (rules),Cust contacted re no audio one side. Asked cx to check bud i,rules-baseline-v2,rules:note
TK-253453,PRICE-ADJ,pricing_coupon,n/a (rules),cx reached out - coupon not applied. checked cou,rules-baseline-v2,rules:note
TK-253466,DUP-PAYMENT,payment_failure,high,payment went through but i got no order id,claude-opus-5,tier2
TK-253474,RETURN-QC-OK,return_qc,n/a (rules),1. Refund delay 2. chk reverse pickup QC,rules-baseline-v2,rules:note
TK-253476,DUP-PAYMENT,payment_failure,n/a (rules),"Contact re payment debited, no ord. conf w/ payment gateway",rules-baseline-v2,rules:note
TK-253498,PRICE-ADJ,pricing_coupon,n/a (rules),re: promo code invalid | chk coupon val,rules-baseline-v2,rules:note
TK-253508,RETURN-QC-OK,return_qc,n/a (rules),Contact re refund not credited. Checked refund status o,rules-baseline-v2,rules:note
TK-253510,CANCEL,customer_cancellation,n/a (rules),vised rto/return. issue: cancellation request. cancelled before dispat,rules-baseline-v2,rules:note
TK-253511,WTY-BUYBACK,hardware_fault,n/a (rules),cx: battery draining fast | checked usage,rules-baseline-v2,rules:note
TK-253515,GW-OTHER,service_recovery,high,"adv FW update via app, rslvd. -- Refunded & also raised rplc, cx was very upset",claude-opus-5,tier2
TK-253521,DUP-PAYMENT,payment_failure,n/a (rules),cust contacted re amount deducted without order. confirmed with paymen,rules-baseline-v2,rules:note
TK-253558,RETURN-QC-OK,return_qc,n/a (rules),Customer reached out - wrong variant rcvd. Raised with wareho,rules-baseline-v2,rules:note
TK-253559,RETURN-QC-OK,return_qc,n/a (rules),issue: rfnd not credited | chk rfnd status on pg,rules-baseline-v2,rules:note
TK-253561,RETURN-QC-OK,return_qc,n/a (rules),ticket raised for reverse pickup pending. re-raised picku,rules-baseline-v2,rules:note
TK-253563,LOST-TRANSIT,transit_lost,n/a (rules),cust contacted re ord not delivered. chk awb w/ crr. refunde,rules-baseline-v2,rules:note
TK-253569,GW-OTHER,service_recovery,medium,"Repair completed, shipped back. -- refund + rplc, cx escalation avoided",claude-opus-5,tier2
TK-253570,WTY-BUYBACK,connectivity_firmware,n/a (rules),issue: intermittent disconnects | checked interference,rules-baseline-v2,rules:note
TK-253572,RETURN-QC-OK,return_qc,n/a (rules),1. refund not credited 2. chk refund status on,rules-baseline-v2,rules:note
TK-253584,WTY-BUYBACK,hardware_fault,medium,Contact re charging case dead. chk for lint in port,claude-opus-5,tier2
TK-253589,LOST-TRANSIT,transit_lost,n/a (rules),cx states dlvry delayed. Raised ticket with crr,rules-baseline-v2,rules:note
TK-253595,CANCEL,customer_cancellation,n/a (rules),1. Cancel order 2. chk shipment status,rules-baseline-v2,rules:note
TK-253597,DUP-PAYMENT,payment_failure,n/a (rules),"Cx reported payment debited, no order. Asked for UTR. Rfeund",rules-baseline-v2,rules:note
TK-253599,WTY-BUYBACK,hardware_fault,n/a (rules),customer states warranty claim status. followed u,rules-baseline-v2,rules:note
TK-253608,CANCEL,customer_cancellation,n/a (rules),Reported: order cancellation. Checked shipment status,rules-baseline-v2,rules:note
TK-253615,GW-OTHER,service_recovery,n/a (rules),& replacement dispatched as goodwill.,rules-baseline-v2,rules:note
TK-253616,RETURN-QC-OK,return_qc,n/a (rules),rfnd reprocessed. issue: rfnd not credite,rules-baseline-v2,rules:note
TK-253621,LOST-TRANSIT,transit_lost,n/a (rules),cx reached out - shipment not rcvd. chk awb w/ courier. ful,rules-baseline-v2,rules:note
TK-253622,CANCEL,customer_cancellation,n/a (rules),issue: cancel order | checked shipment sta,rules-baseline-v2,rules:note
TK-253623,RETURN-QC-OK,return_qc,n/a (rules),Reported: refund pending. chk reverse pickup QC s,rules-baseline-v2,rules:note
TK-253630,WTY-BUYBACK,hardware_fault,n/a (rules),revert. Issue: left bud not charging. Tested w/ cx on call. -,rules-baseline-v2,rules:note
TK-253632,RETURN-QC-OK,return_qc,n/a (rules),Ticket raised for rfnd not credited. chk reverse pickup QC s,rules-baseline-v2,rules:note
TK-253639,CANCEL,customer_cancellation,n/a (rules),ticket raised for cancellation request. chk shipment status. re,rules-baseline-v2,rules:note
TK-253649,RETURN-QC-OK,return_qc,n/a (rules),1. rfnd not credited 2. checked rfnd status o,rules-baseline-v2,rules:note
TK-253652,DUP-PAYMENT,payment_failure,n/a (rules),Reported: duplicate payment. Checked PG for duplicat,rules-baseline-v2,rules:note
TK-253663,GW-OTHER,service_recovery,n/a (rules),"ed. -- refund + rplc, cx escalation avoided.",rules-baseline-v2,rules:note
TK-253666,RETURN-QC-OK,return_qc,n/a (rules),Contact re refund not credited. chk refund status on PG,rules-baseline-v2,rules:note
TK-253668,DUP-PAYMENT,payment_failure,n/a (rules),hi payment was deducted but no order was created anyone there,rules-baseline-v2,rules:message
TK-253675,WTY-BUYBACK,hardware_fault,n/a (rules),aised after test. Issue: battery draining fast. Checked usage p,rules-baseline-v2,rules:note
TK-253678,CANCEL,customer_cancellation,n/a (rules),"Purchased: 29/05 Issue: please cancel, ordered by mistake Trie",rules-baseline-v2,rules:message
TK-253679,RETURN-QC-OK,return_qc,n/a (rules),1. Refund pending 2. chk reverse pkp QC st,rules-baseline-v2,rules:note
TK-253682,RETURN-QC-OK,return_qc,n/a (rules),5-7 working days. Issue: incorrect product shipped. Raised with warehouse.,rules-baseline-v2,rules:note
TK-253692,CANCEL,customer_cancellation,n/a (rules),contact re cancellation request. cancelled before dispat,rules-baseline-v2,rules:note
TK-253705,RETURN-QC-OK,return_qc,n/a (rules),he nexa 2 on 21-05-2026. nobody came for the pickup. neeed this sorted this,rules-baseline-v2,rules:message
TK-253727,DUP-PAYMENT,payment_failure,n/a (rules),ced on 30-05-2026. i was charged twice for one order. i have ch,rules-baseline-v2,rules:message
TK-253738,RETURN-QC-OK,return_qc,n/a (rules),1. rfnd delay 2. checked reverse picku,rules-baseline-v2,rules:note
TK-253739,WTY-BUYBACK,hardware_fault,medium,issue: charging case dead. confirmed case led dead,claude-opus-5,tier2
TK-253747,RETURN-QC-OK,return_qc,n/a (rules),Cx reported refund delay. Checked reverse pkp QC,rules-baseline-v2,rules:note
TK-253748,RETURN-QC-OK,return_qc,n/a (rules),Cx reported rfnd pending. Checkde reveres pkp QC,rules-baseline-v2,rules:note
TK-253755,CANCEL,customer_cancellation,n/a (rules),1. cancel order 2. chk shipment status,rules-baseline-v2,rules:note
TK-253756,CANCEL,customer_cancellation,n/a (rules),", adv RTO/return. Issue: cancel ord. Cancelled before dispat",rules-baseline-v2,rules:note
TK-253757,DOA-REPL,transit_damage,n/a (rules),1. unit rcvd damaged 2. checked with crr for,rules-baseline-v2,rules:note
TK-253767,DUP-PAYMENT,payment_failure,n/a (rules),1. charged twice 2. checked pg for duplic,rules-baseline-v2,rules:note
TK-253771,PRICE-ADJ,pricing_coupon,n/a (rules),Contact re discount not applied. chk coupon validity. xf,rules-baseline-v2,rules:note
TK-253776,DUP-PAYMENT,payment_failure,n/a (rules),cx sttes double charge. chk PG for duplicate tx,rules-baseline-v2,rules:note
TK-253778,LOST-TRANSIT,transit_lost,n/a (rules),Cx reported delivery delayed. conf address w/ cx. rfn,rules-baseline-v2,rules:note
TK-253802,DUP-PAYMENT,payment_failure,n/a (rules),1. amount deducted without order 2. conf with payment g,rules-baseline-v2,rules:note
TK-253803,CANCEL,customer_cancellation,n/a (rules),re: ord cancellation | cancelled beffore disp,rules-baseline-v2,rules:note
TK-253804,WTY-BUYBACK,hardware_fault,n/a (rules),1. left earbud not taking charge 2. asked cx to clean cha,rules-baseline-v2,rules:note
TK-253807,PRICE-ADJ,pricing_coupon,n/a (rules),1. promo code invalid 2. checked coupo,rules-baseline-v2,rules:note
TK-253808,CANCEL,customer_cancellation,n/a (rules),5-7 working days. issue: cancel order. cancelled before disp,rules-baseline-v2,rules:note
TK-253810,RETURN-QC-OK,return_qc,n/a (rules),5-7 working days. issue: refund not credited. chk reverse pickup qc s,rules-baseline-v2,rules:note
TK-253814,CANCEL,customer_cancellation,n/a (rules),Reported: order cancellation. Cancelled before dispat,rules-baseline-v2,rules:note
TK-253819,CANCEL,customer_cancellation,n/a (rules),Contact re cancellation request. Cancelled before dispat,rules-baseline-v2,rules:note
